,sender_name,receiver_name,active_images,target_image,chosen_symbol,chosen_symbol_p,chosen_image,chosen_image_p,chosen_image_index,success
65,01.sender,02.receiver,4214:5638,4214,37,0.6532905101776123,4214,0.6211071014404297,0,1
66,01.sender,02.receiver,149:5360,149,49,0.9977371692657471,149,0.9827895164489746,1,1
67,01.sender,02.receiver,7871:1185,7871,37,0.730743944644928,1185,0.5465637445449829,0,0
68,01.sender,02.receiver,2460:5950,2460,49,0.9893631339073181,2460,0.9926031231880188,0,1
69,01.sender,02.receiver,9358:6108,9358,37,0.7606971859931946,9358,0.6546397805213928,1,1
70,01.sender,02.receiver,577:6868,577,49,0.909023106098175,577,0.5302940011024475,0,1
71,01.sender,02.receiver,9713:5026,9713,37,0.883932888507843,9713,0.6514415740966797,1,1
72,01.sender,02.receiver,6054:3899,6054,37,0.9458749294281006,6054,0.834621250629425,0,1
73,01.sender,02.receiver,9866:1883,9866,49,0.9324420094490051,9866,0.959315836429596,0,1
74,01.sender,02.receiver,9398:5369,9398,49,0.9842647314071655,9398,0.9954348206520081,1,1
75,01.sender,02.receiver,9549:8890,9549,37,0.9996994733810425,9549,0.999995231628418,1,1
76,01.sender,02.receiver,344:7319,344,49,0.983758270740509,344,0.9875031113624573,1,1
77,01.sender,02.receiver,4050:4925,4050,49,0.9991276860237122,4050,0.9993560910224915,1,1
78,01.sender,02.receiver,9670:8396,9670,37,0.9868855476379395,9670,0.9828255772590637,0,1
79,01.sender,02.receiver,6988:3876,6988,37,0.995913565158844,6988,0.9999134540557861,0,1
80,01.sender,02.receiver,147:7478,147,37,0.9825087785720825,147,0.9713808298110962,1,1
81,01.sender,02.receiver,7601:427,7601,49,0.9387910962104797,7601,0.8348562717437744,0,1
82,01.sender,02.receiver,3084:2355,3084,49,0.5680398941040039,3084,0.5953463315963745,0,1
83,01.sender,02.receiver,3396:5805,3396,49,0.9347705245018005,3396,0.6452467441558838,1,1
84,01.sender,02.receiver,6268:2403,6268,49,0.5563804507255554,2403,0.7269395589828491,0,0
85,01.sender,02.receiver,258:8007,258,37,0.5780433416366577,8007,0.8159192800521851,1,0
86,01.sender,02.receiver,3540:3376,3540,49,0.9368319511413574,3540,0.9949740171432495,1,1
87,01.sender,02.receiver,5277:7880,5277,37,0.83958500623703,5277,0.678635835647583,1,1
88,01.sender,02.receiver,4151:9497,4151,49,0.5692048072814941,9497,0.5144025087356567,0,0
89,01.sender,02.receiver,7168:3502,7168,49,0.9994664788246155,7168,0.9995061159133911,1,1
90,01.sender,02.receiver,8465:924,8465,37,0.7233952879905701,924,0.5523598194122314,0,0
91,01.sender,02.receiver,264:4312,264,37,0.9935512542724609,264,0.9807871580123901,0,1
92,01.sender,02.receiver,2484:3056,2484,37,0.9998130202293396,2484,0.999596893787384,1,1
93,01.sender,02.receiver,4624:2081,4624,37,0.7980893850326538,4624,0.6336885690689087,1,1
94,01.sender,02.receiver,4796:1923,4796,37,0.8853154182434082,4796,0.8058854341506958,0,1
95,01.sender,02.receiver,1098:2057,1098,37,0.9998674392700195,1098,0.9992412328720093,1,1
96,01.sender,02.receiver,4257:8583,4257,37,0.7001127600669861,4257,0.5561821460723877,1,1
97,01.sender,02.receiver,911:4045,911,49,0.9999023675918579,911,0.9999758005142212,0,1
98,01.sender,02.receiver,5855:7602,5855,49,0.9293960332870483,5855,0.9579195976257324,1,1
99,01.sender,02.receiver,4536:4,4536,37,0.8871074914932251,4536,0.7423275113105774,1,1
100,01.sender,02.receiver,2231:1549,2231,49,0.9185663461685181,2231,0.9685910940170288,1,1
101,01.sender,02.receiver,8810:1609,8810,37,0.9983779191970825,8810,0.9755673408508301,0,1
102,01.sender,02.receiver,1556:1765,1556,49,0.8951590657234192,1556,0.9779202938079834,1,1
103,01.sender,02.receiver,1478:7418,1478,49,0.798372745513916,7418,0.694217324256897,0,0
104,01.sender,02.receiver,956:6050,956,49,0.9979384541511536,956,0.9968724846839905,0,1
105,01.sender,02.receiver,7437:1681,7437,37,0.9912166595458984,7437,0.97562575340271,1,1
106,01.sender,02.receiver,7208:2333,7208,49,0.9754915833473206,7208,0.9731822609901428,1,1
107,01.sender,02.receiver,4163:10,4163,37,0.999846339225769,4163,0.9998445510864258,1,1
108,01.sender,02.receiver,157:8904,157,49,0.9993550181388855,157,0.9997708201408386,0,1
109,01.sender,02.receiver,4445:948,4445,37,0.9708293080329895,4445,0.9378308653831482,0,1
110,01.sender,02.receiver,6108:2315,6108,37,0.5470322370529175,2315,0.7111443877220154,0,0
111,01.sender,02.receiver,9330:8550,9330,49,0.9982195496559143,9330,0.9982576966285706,1,1
112,01.sender,02.receiver,2825:4182,2825,37,0.5920332670211792,2825,0.5477001070976257,1,1
113,01.sender,02.receiver,8878:9617,8878,37,0.8367999196052551,8878,0.5625354051589966,1,1
114,01.sender,02.receiver,9570:2629,9570,49,0.819552481174469,9570,0.9033806324005127,0,1
115,01.sender,02.receiver,1821:7426,1821,49,0.8213600516319275,1821,0.9990121126174927,1,1
116,01.sender,02.receiver,6365:943,6365,37,0.6755167245864868,943,0.5992254614830017,1,0
117,01.sender,02.receiver,5635:7096,5635,49,0.670537531375885,5635,0.5232425332069397,0,1
118,01.sender,02.receiver,7817:5172,7817,37,0.8759636282920837,7817,0.9000364542007446,1,1
119,01.sender,02.receiver,7185:6904,7185,49,0.5875704884529114,7185,0.7615261673927307,0,1
120,01.sender,02.receiver,5919:203,5919,37,0.9840127229690552,5919,0.9942348599433899,1,1
121,01.sender,02.receiver,5013:8893,5013,37,0.9926391839981079,5013,0.8546169400215149,0,1
122,01.sender,02.receiver,8826:9303,8826,37,0.6290382146835327,8826,0.893268346786499,0,1
123,01.sender,02.receiver,9471:9882,9471,37,0.999340832233429,9471,0.9974403381347656,1,1
124,01.sender,02.receiver,4152:4701,4152,49,0.9977666139602661,4152,0.9984758496284485,1,1
125,01.sender,02.receiver,9780:7328,9780,49,0.9919548630714417,9780,0.9960768818855286,0,1
126,01.sender,02.receiver,9064:3572,9064,49,0.8113614916801453,9064,0.8951311707496643,1,1
127,01.sender,02.receiver,4700:3834,4700,49,0.9557539224624634,4700,0.9836198091506958,0,1
128,01.sender,02.receiver,461:6645,461,49,0.9994920492172241,461,0.9994184970855713,1,1
129,01.sender,02.receiver,114:7606,114,37,0.9954196214675903,114,0.9290248155593872,1,1
130,01.sender,02.receiver,5069:5716,5069,49,0.8148099780082703,5069,0.6946786642074585,1,1
131,01.sender,02.receiver,1586:1997,1586,49,0.8374491930007935,1586,0.9622400999069214,1,1
132,01.sender,02.receiver,7435:3956,7435,37,0.9995761513710022,7435,0.9990023970603943,0,1
133,01.sender,02.receiver,4483:4615,4483,49,0.7521311044692993,4483,0.9282885193824768,1,1
134,01.sender,02.receiver,8246:5699,8246,49,0.93944251537323,8246,0.9877596497535706,0,1
135,01.sender,02.receiver,5214:9402,5214,49,0.9643523693084717,5214,0.9858421683311462,0,1
136,01.sender,02.receiver,6346:8279,6346,49,0.9912245869636536,6346,0.9936244487762451,1,1
137,01.sender,02.receiver,770:4817,770,37,0.9927956461906433,770,0.9921592473983765,1,1
138,01.sender,02.receiver,1296:3561,1296,49,0.9268491864204407,1296,0.9996975660324097,1,1
139,01.sender,02.receiver,818:4145,818,37,0.9946289658546448,818,0.9625892043113708,0,1
140,01.sender,02.receiver,8392:4300,8392,37,0.8404475450515747,8392,0.8194872736930847,1,1
141,01.sender,02.receiver,7991:8415,7991,49,0.9284873008728027,7991,0.8534550666809082,1,1
142,01.sender,02.receiver,9813:6697,9813,49,0.9309664368629456,9813,0.9981740713119507,1,1
143,01.sender,02.receiver,9059:9156,9059,37,0.5072846412658691,9059,0.6430094838142395,1,1
144,01.sender,02.receiver,1583:4374,1583,37,0.9984591007232666,1583,0.9709087610244751,1,1
145,01.sender,02.receiver,930:1954,930,49,0.9773728251457214,930,0.7826032042503357,1,1
146,01.sender,02.receiver,8148:6989,8148,37,0.9766104221343994,8148,0.9380441308021545,1,1
147,01.sender,02.receiver,5992:6424,5992,49,0.5402079224586487,5992,0.9291940927505493,1,1
148,01.sender,02.receiver,2052:4713,2052,49,0.674796998500824,4713,0.5874340534210205,0,0
149,01.sender,02.receiver,2947:7861,2947,49,0.9853825569152832,2947,0.9975425004959106,0,1
150,01.sender,02.receiver,4148:4704,4148,37,0.7871683239936829,4148,0.6386410593986511,0,1
151,01.sender,02.receiver,3349:542,3349,49,0.8749646544456482,3349,0.9654828310012817,0,1
152,01.sender,02.receiver,9027:1470,9027,49,0.9990299940109253,9027,0.9994309544563293,0,1
153,01.sender,02.receiver,539:3117,539,49,0.9596449732780457,539,0.5836384892463684,1,1
154,01.sender,02.receiver,5338:6482,5338,49,0.817182719707489,5338,0.8710646033287048,0,1
155,01.sender,02.receiver,2431:7077,2431,49,0.9862526059150696,2431,0.7265008687973022,1,1
156,01.sender,02.receiver,7387:5693,7387,49,0.996620774269104,7387,0.9994674324989319,0,1
157,01.sender,02.receiver,6120:1247,6120,49,0.9984914064407349,6120,0.9994733929634094,0,1
158,01.sender,02.receiver,9474:5518,9474,49,0.6840158104896545,9474,0.5146710276603699,1,1
159,01.sender,02.receiver,7322:7095,7322,37,0.6976075768470764,7322,0.767669141292572,0,1
160,01.sender,02.receiver,621:179,621,37,0.992286205291748,621,0.9746622443199158,0,1
161,01.sender,02.receiver,7314:8930,7314,37,0.9845688343048096,7314,0.9765505194664001,0,1
162,01.sender,02.receiver,8972:4285,8972,37,0.9879612326622009,8972,0.9485477209091187,0,1
163,01.sender,02.receiver,2850:4507,2850,49,0.8125423192977905,4507,0.8088143467903137,0,0
164,01.sender,02.receiver,3991:8921,3991,37,0.9992388486862183,3991,0.9929443001747131,1,1
165,01.sender,02.receiver,208:6001,208,49,0.9929735660552979,208,0.9982941746711731,0,1
166,01.sender,02.receiver,6460:4803,6460,37,0.9925324320793152,6460,0.9301661849021912,0,1
167,01.sender,02.receiver,7235:284,7235,37,0.9999285936355591,7235,0.9996477365493774,0,1
168,01.sender,02.receiver,7088:7284,7088,49,0.9607769846916199,7088,0.9340764284133911,1,1
169,01.sender,02.receiver,8888:5569,8888,49,0.7814294695854187,8888,0.9520803093910217,0,1
170,01.sender,02.receiver,479:4707,479,37,0.9987581968307495,479,0.963409423828125,1,1
171,01.sender,02.receiver,9944:3812,9944,37,0.9999518394470215,9944,0.9994731545448303,1,1
172,01.sender,02.receiver,3417:1524,3417,49,0.9579567909240723,3417,0.9591091871261597,1,1
173,01.sender,02.receiver,8682:2287,8682,49,0.9992250204086304,8682,0.9986729621887207,1,1
174,01.sender,02.receiver,6217:3366,6217,49,0.9192568063735962,6217,0.990736186504364,1,1
175,01.sender,02.receiver,3958:7692,3958,49,0.6966649293899536,3958,0.8696224689483643,1,1
176,01.sender,02.receiver,8102:6367,8102,37,0.9985085129737854,8102,0.9973257780075073,0,1
177,01.sender,02.receiver,2259:5063,2259,49,0.9999473094940186,2259,0.9999206066131592,0,1
178,01.sender,02.receiver,7913:1963,7913,49,0.9166809916496277,7913,0.9901157021522522,1,1
179,01.sender,02.receiver,5584:4004,5584,37,0.9996259212493896,5584,0.990362823009491,0,1
180,01.sender,02.receiver,3720:877,3720,49,0.9988191723823547,3720,0.9999712705612183,0,1
181,01.sender,02.receiver,2291:4082,2291,49,0.9965713024139404,2291,0.9303731322288513,0,1
182,01.sender,02.receiver,2853:4911,2853,37,0.9655274748802185,2853,0.9648127555847168,0,1
183,01.sender,02.receiver,5555:5963,5555,49,0.7675192952156067,5555,0.9808835983276367,1,1
184,01.sender,02.receiver,3371:493,3371,37,0.9487072229385376,3371,0.7955817580223083,0,1
185,01.sender,02.receiver,8580:3803,8580,49,0.8862524628639221,8580,0.9583775997161865,0,1
186,01.sender,02.receiver,9345:3517,9345,37,0.9565750360488892,9345,0.8113666772842407,0,1
187,01.sender,02.receiver,3198:7905,3198,37,0.5204015374183655,3198,0.8657617568969727,1,1
188,01.sender,02.receiver,5707:1126,5707,49,0.9719027280807495,5707,0.9269649386405945,0,1
189,01.sender,02.receiver,9825:4743,9825,37,0.9620882272720337,9825,0.8667230010032654,1,1
190,01.sender,02.receiver,5794:2170,5794,37,0.9906957149505615,5794,0.9219970703125,1,1
191,01.sender,02.receiver,2806:3760,2806,49,0.8657829165458679,2806,0.9657581448554993,1,1
192,01.sender,02.receiver,4335:5734,4335,49,0.7195935845375061,4335,0.9403014779090881,1,1
193,01.sender,02.receiver,2370:9876,2370,37,0.9512258768081665,2370,0.9610427618026733,1,1
194,01.sender,02.receiver,2443:9366,2443,49,0.7937768697738647,2443,0.7401486039161682,1,1
195,01.sender,02.receiver,4231:8745,4231,37,0.9999123811721802,4231,0.9998363256454468,0,1
196,01.sender,02.receiver,7067:508,7067,49,0.9876593947410583,7067,0.9998956918716431,0,1
197,01.sender,02.receiver,696:5439,696,37,0.9867710471153259,696,0.9652462601661682,1,1
198,01.sender,02.receiver,1214:1920,1214,49,0.9635011553764343,1214,0.9807933568954468,0,1
199,01.sender,02.receiver,5672:6865,5672,49,0.9992608428001404,5672,0.9982054233551025,0,1
200,01.sender,02.receiver,7886:472,7886,49,0.9978099465370178,7886,0.9998830556869507,0,1
201,01.sender,02.receiver,5486:3753,5486,37,0.9804850816726685,5486,0.7694670557975769,0,1
202,01.sender,02.receiver,1674:9520,1674,49,0.997713565826416,1674,0.9902412295341492,0,1
203,01.sender,02.receiver,2434:8169,2434,37,0.98031085729599,2434,0.962924599647522,0,1
204,01.sender,02.receiver,4928:8753,4928,37,0.9717270731925964,4928,0.6618953943252563,0,1
205,01.sender,02.receiver,5471:7358,5471,49,0.7837516665458679,7358,0.5205633640289307,0,0
206,01.sender,02.receiver,285:4475,285,37,0.6373444199562073,4475,0.6355443000793457,0,0
207,01.sender,02.receiver,8680:8646,8680,37,0.9156291484832764,8680,0.7752696871757507,1,1
208,01.sender,02.receiver,5638:512,5638,37,0.9080018997192383,5638,0.8236768245697021,0,1
209,01.sender,02.receiver,9641:6044,9641,37,0.8681706786155701,9641,0.7354002594947815,1,1
210,01.sender,02.receiver,8875:9036,8875,49,0.987669050693512,8875,0.9985032081604004,1,1
211,01.sender,02.receiver,1635:318,1635,37,0.8858969807624817,1635,0.8742034435272217,0,1
212,01.sender,02.receiver,4802:5816,4802,49,0.9984568357467651,4802,0.9998236298561096,1,1
213,01.sender,02.receiver,6868:1503,6868,37,0.9945476055145264,6868,0.8643328547477722,1,1
214,01.sender,02.receiver,1352:1518,1352,37,0.9999837875366211,1352,0.9978607296943665,1,1
215,01.sender,02.receiver,6507:5709,6507,37,0.7274052500724792,5709,0.7473984360694885,0,0
216,01.sender,02.receiver,6534:6781,6534,49,0.9233437776565552,6534,0.9227612018585205,1,1
217,01.sender,02.receiver,968:8803,968,37,0.9999659061431885,968,0.9952576756477356,1,1
218,01.sender,02.receiver,1007:9810,1007,49,0.6204248666763306,1007,0.9361323714256287,0,1
219,01.sender,02.receiver,1027:5667,1027,49,0.9992724061012268,1027,0.9997705817222595,0,1
220,01.sender,02.receiver,3681:3556,3681,37,0.9529746770858765,3681,0.6520543098449707,0,1
221,01.sender,02.receiver,7863:1563,7863,49,0.8790714740753174,7863,0.9478579163551331,0,1
222,01.sender,02.receiver,1948:7401,1948,37,0.7252065539360046,1948,0.7564447522163391,1,1
223,01.sender,02.receiver,7596:4382,7596,49,0.5836447477340698,7596,0.5922878980636597,0,1
224,01.sender,02.receiver,6051:7748,6051,37,0.9072881937026978,6051,0.8935314416885376,1,1
225,01.sender,02.receiver,7154:796,7154,49,0.9990693926811218,7154,0.999091386795044,0,1
226,01.sender,02.receiver,5898:1295,5898,37,0.8868003487586975,5898,0.945225715637207,0,1
227,01.sender,02.receiver,2094:853,2094,49,0.9998531341552734,2094,0.9999853372573853,1,1
228,01.sender,02.receiver,1644:2330,1644,37,0.9990932941436768,1644,0.9892310500144958,1,1
229,01.sender,02.receiver,7357:1275,7357,49,0.7201236486434937,1275,0.6998152136802673,1,0
230,01.sender,02.receiver,1656:53,1656,37,0.9122502207756042,1656,0.8808532953262329,1,1
231,01.sender,02.receiver,6075:7210,6075,37,0.9923052191734314,6075,0.9985933899879456,0,1
232,01.sender,02.receiver,3258:8778,3258,37,0.9526311755180359,3258,0.8473142981529236,0,1
233,01.sender,02.receiver,4284:314,4284,37,0.9754319190979004,4284,0.7869715690612793,1,1
234,01.sender,02.receiver,6957:6327,6957,49,0.6059740781784058,6327,0.5116004943847656,0,0
235,01.sender,02.receiver,4321:713,4321,49,0.9085577130317688,4321,0.8709525465965271,0,1
236,01.sender,02.receiver,2708:330,2708,37,0.9997683167457581,2708,0.9986275434494019,1,1
237,01.sender,02.receiver,7875:8967,7875,37,0.9978894591331482,7875,0.9347495436668396,1,1
238,01.sender,02.receiver,472:3647,472,37,0.9880396723747253,472,0.9900044798851013,0,1
239,01.sender,02.receiver,3133:1373,3133,49,0.9592317342758179,3133,0.9935676455497742,0,1
240,01.sender,02.receiver,8788:8982,8788,49,0.9954184293746948,8982,0.6576843857765198,0,0
241,01.sender,02.receiver,936:8309,936,37,0.9987484216690063,936,0.988654613494873,0,1
242,01.sender,02.receiver,3725:854,3725,49,0.49693307280540466,854,0.5796757340431213,1,0
243,01.sender,02.receiver,9781:2689,9781,37,0.827183187007904,9781,0.5733994245529175,1,1
244,01.sender,02.receiver,6687:150,6687,37,0.9992212057113647,6687,0.9960583448410034,1,1
245,01.sender,02.receiver,9558:4094,9558,37,0.9933152794837952,9558,0.9874026775360107,1,1
246,01.sender,02.receiver,365:7797,365,49,0.9939965009689331,365,0.9979436993598938,1,1
247,01.sender,02.receiver,2573:953,2573,49,0.9142628908157349,2573,0.8520929217338562,0,1
248,01.sender,02.receiver,54:3832,54,37,0.6766881346702576,3832,0.5321019887924194,0,0
249,01.sender,02.receiver,1084:184,1084,37,0.9999991655349731,1084,0.9999972581863403,0,1
250,01.sender,02.receiver,1253:5992,1253,49,0.9996515512466431,1253,0.9998235106468201,1,1
251,01.sender,02.receiver,2586:6544,2586,37,0.5985473990440369,2586,0.5954071283340454,0,1
252,01.sender,02.receiver,8293:1865,8293,37,0.5760436654090881,1865,0.7055339217185974,0,0
253,01.sender,02.receiver,7801:4249,7801,37,0.8885617852210999,7801,0.7395581007003784,0,1
254,01.sender,02.receiver,4179:3099,4179,49,0.9675843715667725,4179,0.9992074370384216,1,1
255,01.sender,02.receiver,2295:6712,2295,37,0.9838293194770813,2295,0.9085841178894043,0,1
256,01.sender,02.receiver,6297:1707,6297,37,0.6966463327407837,6297,0.9116827249526978,0,1
257,01.sender,02.receiver,7843:2997,7843,37,0.9682663083076477,7843,0.9424851536750793,0,1
258,01.sender,02.receiver,888:9662,888,49,0.9300404787063599,888,0.5790338516235352,1,1
259,01.sender,02.receiver,1175:6978,1175,49,0.6986388564109802,1175,0.5570589900016785,0,1
260,01.sender,02.receiver,4503:449,4503,49,0.9972919821739197,4503,0.9982861876487732,1,1
261,01.sender,02.receiver,8714:5036,8714,37,0.9998049139976501,8714,0.9655665755271912,0,1
262,01.sender,02.receiver,5784:1244,5784,37,0.6818056106567383,5784,0.8216179013252258,0,1
263,01.sender,02.receiver,7846:3928,7846,37,0.996213972568512,7846,0.9968180656433105,0,1
264,01.sender,02.receiver,5206:3639,5206,49,0.9395250082015991,5206,0.9041128158569336,1,1
265,01.sender,02.receiver,8001:9750,8001,49,0.9440664052963257,8001,0.9316620826721191,0,1
266,01.sender,02.receiver,1585:3848,1585,37,0.5726043581962585,3848,0.5744174122810364,1,0
267,01.sender,02.receiver,4729:7977,4729,49,0.9602006077766418,4729,0.9422637820243835,0,1
268,01.sender,02.receiver,1042:8356,1042,37,0.9827893376350403,1042,0.7555422186851501,0,1
269,01.sender,02.receiver,1240:6181,1240,49,0.9363441467285156,1240,0.9500539898872375,1,1
270,01.sender,02.receiver,5817:4606,5817,49,0.9699344635009766,5817,0.9783912301063538,1,1
271,01.sender,02.receiver,7002:6783,7002,37,0.9446520209312439,7002,0.8978166580200195,1,1
272,01.sender,02.receiver,4668:2835,4668,37,0.9441248774528503,4668,0.6800706386566162,1,1
273,01.sender,02.receiver,3662:721,3662,37,0.9996005892753601,3662,0.9983553290367126,1,1
274,01.sender,02.receiver,291:4080,291,37,0.993564784526825,291,0.9094663262367249,0,1
275,01.sender,02.receiver,8814:9462,8814,49,0.569730281829834,8814,0.9202883839607239,0,1
276,01.sender,02.receiver,8400:1937,8400,37,0.9962049126625061,8400,0.9765781164169312,0,1
277,01.sender,02.receiver,424:2642,424,49,0.9989811778068542,424,0.9987333416938782,0,1
278,01.sender,02.receiver,4827:7939,4827,49,0.7446113228797913,4827,0.8877620100975037,1,1
279,01.sender,02.receiver,3937:6092,3937,37,0.9034185409545898,6092,0.8145267963409424,1,0
280,01.sender,02.receiver,8368:5478,8368,49,0.9969032406806946,8368,0.9923804998397827,1,1
281,01.sender,02.receiver,7203:9035,7203,49,0.8786784410476685,7203,0.7804178595542908,0,1
282,01.sender,02.receiver,3135:1303,3135,37,0.9997010827064514,3135,0.9993135929107666,0,1
283,01.sender,02.receiver,6452:7907,6452,37,0.9970263838768005,6452,0.9925597906112671,1,1
284,01.sender,02.receiver,3688:2649,3688,37,0.7874925136566162,3688,0.7266348004341125,0,1
285,01.sender,02.receiver,1419:4857,1419,37,0.9998894929885864,1419,0.9998257756233215,1,1
